icao24,callsign,origin_country,longitude,latitude,velocity,baro_altitude,geo_altitude,vertical_rate,hour,delay_seconds
a08021,AAL1459 ,United States,-77.7739,34.1692,225.0,9745.98,9997.44,1.3,14,1
ae626b,BLZR215 ,United States,-97.8086,27.523,58.13,0.0,53.34,-2.93,14,0
aa9de7,RPA3489 ,United States,-85.4381,42.7935,176.36,9144.0,9029.7,0.0,14,0
ae626a,CD81    ,United States,-106.126,31.7051,207.0,5113.02,5394.96,5.2,14,0
a63a83,LXJ500  ,United States,-105.2489,39.6193,181.07,5745.48,5974.08,14.96,14,1
a22327,N237GR  ,United States,-84.3051,41.1516,215.43,10195.56,10187.94,7.48,14,0
ac47b7,SWA3093 ,United States,-105.684,34.3963,244.88,11277.6,11803.38,0.0,14,0
a1165d,N1696X  ,United States,-78.5655,35.401,97.95,1676.4,1653.54,0.65,14,1
ae6279,BLZR231 ,United States,-97.8081,27.5663,146.11,0.0,441.96,-9.43,14,0
3c671a,DLH460  ,Germany,-80.3999,25.8491,92.4,533.4,601.98,-4.88,14,0
a63a76,N500FJ  ,United States,-98.8933,32.5057,242.17,8534.4,8945.88,0.0,14,0
aa3103,N756HA  ,United States,-83.8936,30.1479,193.16,13106.4,13571.22,-0.33,14,0
a4019e,N3573Q  ,United States,-72.6025,42.1622,41.87,731.52,586.74,-2.6,14,1
a3b90e,UPS2908 ,United States,-90.02,37.9157,215.2,10980.42,11193.78,0.0,14,0
a4fa89,N42NY   ,United States,-73.6705,40.8505,79.73,365.76,289.56,0.33,14,0
ae626f,BLZR219 ,United States,-98.0657,27.316,146.35,2438.4,2567.94,-6.18,14,0
ab5dd4,UAL1944 ,United States,-82.335,34.8568,127.06,1661.16,1607.82,16.91,14,1
a0e388,,United States,-100.6588,32.9188,62.56,1950.72,1981.2,0.33,14,1
a58f6a,N4577   ,United States,-86.0576,41.2167,53.07,914.4,861.06,0.33,14,0
a4d97e,SKW3486 ,United States,-122.5877,45.6877,109.51,1905.0,1882.14,-7.48,14,1
aa7a1f,RPA3626 ,United States,-82.1209,28.8642,197.06,4968.24,5219.7,-10.4,14,0
abfd0a,N87140  ,United States,-79.9989,26.6477,52.64,198.12,259.08,0.65,14,0
aa8114,UAL1736 ,United States,-122.985,37.3999,206.92,11582.4,11856.72,0.0,14,0
a666cd,SKW6409 ,United States,-97.431,41.0337,206.12,9753.6,10027.92,0.0,14,0
a40cdf,LXJ360  ,United States,-73.7937,40.8788,76.32,662.94,571.5,0.33,14,0
ace7aa,SWA3021 ,United States,-112.4876,33.1944,250.52,11887.2,12405.36,0.0,14,0
a83f30,QXE2153 ,United States,-115.2208,44.1369,227.74,7909.56,8115.3,8.45,14,0
a8460b,N632K   ,United States,-105.3422,40.1746,46.89,3230.88,3352.8,0.0,14,0
a6ec11,N545SB  ,United States,-96.845,34.4935,136.49,868.68,914.4,-1.3,14,0
a533bd,UAL535  ,United States,-121.928,37.3654,11.32,,,,14,0
a2104a,N232DS  ,United States,-114.7353,35.6621,55.29,2247.9,2324.1,0.0,14,0
c02ec1,ACA106  ,Canada,-79.6128,43.6729,4.12,243.84,,,14,1
abadc0,SWA3137 ,United States,-115.3984,34.9026,209.46,7924.8,8267.7,0.0,14,0
c02eaf,SR210   ,Canada,-89.1624,48.6156,107.17,2301.24,2179.32,-3.9,14,1
a283ed,ENY3551 ,United States,-97.0737,32.7957,122.99,1318.26,1371.6,13.66,14,0
a21c8c,GPD235  ,United States,-71.7538,41.2867,137.21,1737.36,1600.2,0.33,14,13
aa57df,AAL112  ,United States,-78.8191,26.5062,257.63,8107.68,8374.38,6.18,14,0
a4c662,N4068G  ,United States,-95.2002,30.1279,36.12,60.96,76.2,-0.33,14,0
a3a67b,UPS2902 ,United States,-93.102,37.438,216.06,10972.8,11262.36,0.33,14,2
ac3751,SWA1888 ,United States,-97.6561,30.1353,108.99,716.28,746.76,11.05,14,0
c07e32,ACA1114 ,Canada,-87.4395,47.6635,211.35,8229.6,7947.66,0.0,14,2
c07e33,ACA417  ,Canada,-78.0149,44.3774,196.41,6903.72,6652.26,-9.1,14,1
a390b1,N329KS  ,United States,-78.2144,43.1287,71.91,1592.58,1455.42,-2.28,14,0
a4c668,N4068N  ,United States,-79.9383,35.1022,63.99,2133.6,2148.84,-1.63,14,0
abfd23,SWA2216 ,United States,-88.0455,39.8408,263.4,7620.0,7741.92,-0.33,14,0
a533ca,UPS5358 ,United States,-91.0829,30.5118,266.02,10668.0,11109.96,0.0,14,0
ac97e4,AAL2638 ,United States,-82.6023,34.9571,201.24,11247.12,11521.44,4.88,14,0
abc7d3,SFY115  ,United States,-80.3439,27.6293,43.27,304.8,350.52,-1.95,14,1
a46f75,SLH385  ,United States,-97.5983,41.1747,222.73,8366.76,8534.4,-4.88,14,0
a45c45,N380LA  ,United States,-95.3889,32.2227,37.83,762.0,815.34,-1.63,14,8
a40cca,N360FA  ,United States,-75.2692,40.1174,56.09,510.54,419.1,0.65,14,0
a60670,N488BF  ,United States,-85.3873,34.3755,94.38,2225.04,2339.34,0.0,14,1
ac0a22,AAL1373 ,United States,-83.0706,27.3646,259.33,10050.78,10568.94,0.65,14,0
a69c54,N525JL  ,United States,-110.777,33.7559,164.14,4785.36,4998.72,-6.18,14,2
a69c52,N525JJ  ,United States,-90.575,35.8656,85.25,487.68,533.4,-3.58,14,0
a2dffe,UAL1590 ,United States,-86.4137,33.767,209.43,9753.6,10081.26,0.0,14,1
a1f00e,MXY782  ,United States,-76.7637,38.2197,238.12,11277.6,11323.32,-0.33,14,0
a64ce6,DAL492  ,United States,-105.4527,38.9496,255.08,10660.38,11071.86,-0.33,14,0
a150d8,N184PL  ,United States,-121.9894,45.6609,79.41,1371.6,1303.02,-0.65,14,0
c0853f,ACA615  ,Canada,-76.2551,45.2387,222.27,10972.8,10637.52,0.0,14,0
a413b9,N362    ,United States,-82.6491,34.5419,30.56,548.64,556.26,1.63,14,0
a2e6dd,OXF3175 ,United States,-111.5604,33.3859,60.65,792.48,784.86,-0.98,14,0
a426e0,LXJ367  ,United States,-82.5483,41.6285,158.81,4975.86,4846.32,-8.13,14,1
a59689,N45941  ,United States,-104.092,40.3047,50.35,2194.56,2232.66,0.33,14,1
a9ea6c,N738T   ,United States,-91.3403,38.1135,93.36,1310.64,1363.98,2.28,14,0
ac2439,SWA802  ,United States,-86.4979,39.812,167.12,2712.72,2705.1,-1.95,14,1
a69c49,N525J   ,United States,-81.9592,33.4925,163.09,12496.8,12824.46,-0.33,14,1
abfd39,SWA1297 ,United States,-77.0862,37.5728,140.64,2887.98,2811.78,13.98,14,1
c08537,ACA1074 ,Canada,-74.3405,45.2388,198.34,4358.64,4084.32,-8.78,14,0
a7e9e4,NKS536  ,United States,-106.4356,31.848,242.56,10668.0,11209.02,0.33,14,0
ad9db8,DAL2832 ,United States,-84.6263,32.8972,203.87,5768.34,5996.94,7.15,14,0
a9ea96,AAL1320 ,United States,-89.6193,41.6885,208.67,7620.0,7658.1,5.85,14,0
ad3d45,NDU52   ,United States,-97.3401,47.8715,55.36,1348.74,1303.02,0.33,14,0
a7130c,SWA3592 ,United States,-76.3213,36.6763,151.13,3276.6,3223.26,10.73,14,1
a6066a,N488B   ,United States,-109.2188,32.2628,214.66,12192.0,12755.88,0.0,14,0
a1acdb,RPA5665 ,United States,-74.0574,39.3205,189.56,9144.0,9022.08,-0.33,14,0
ab178f,N8135G  ,United States,-97.6387,32.757,51.74,914.4,944.88,-0.65,14,3
a2dff5,PFA318  ,United States,-80.7058,27.4357,53.5,1043.94,1112.52,-0.33,14,1
ada70c,BPX272  ,United States,-81.1437,29.2381,47.77,403.86,464.82,-2.6,14,0
a9ea7d,N738TS  ,United States,-116.511,34.0871,97.59,5478.78,5707.38,14.31,14,0
a64cdb,DAL54   ,United States,-76.1699,36.8737,287.83,11277.6,11384.28,0.0,14,0
aadd5f,N8CB    ,United States,-94.2325,30.3004,210.74,7627.62,7993.38,-10.08,14,0
ab64ee,EJA833  ,United States,-112.2873,33.9735,217.03,5867.4,6134.1,14.96,14,1
a36994,EDV5345 ,United States,-90.6964,41.9339,194.94,9944.1,10066.02,-4.23,14,0
abc7f8,SFY116  ,United States,-80.4096,27.7857,33.44,1211.58,1287.78,3.58,14,0
ace7bf,EDV5011 ,United States,-82.9754,35.8966,226.27,8534.4,8732.52,-0.33,14,0
ac377b,SWA1294 ,United States,-79.1642,36.5635,225.19,4107.18,4137.66,-11.38,14,0
aae465,AAL2010 ,United States,-86.6681,36.1235,6.43,,,,14,0
a390ed,DAL1529 ,United States,-84.4355,40.3692,207.35,10972.8,11033.76,0.33,14,0
a0a80e,SKW5760 ,United States,-96.3866,37.1316,252.45,11277.6,11658.6,0.0,14,0
abadf9,SWA168  ,United States,-87.8187,42.9632,77.14,533.4,579.12,-4.23,14,8
ae14c8,MNTNA57 ,United States,-97.4277,27.7202,72.64,137.16,160.02,-7.15,14,0
a85905,N637PC  ,United States,-116.6897,34.8174,108.77,5486.4,5722.62,-0.65,14,1
adedaa,DCM7190 ,United States,-83.2131,33.8226,170.47,7018.02,7239.0,-4.55,14,1
ad9df2,N977DA  ,United States,-117.615,33.8662,66.51,830.58,838.2,5.2,14,0
ab9a4e,ERU847  ,United States,-81.2285,28.8095,56.4,259.08,320.04,-3.58,14,0
a7619b,SKW4685 ,United States,-89.2657,45.1645,294.29,8831.58,8694.42,-0.98,14,1
0d10f0,VIV2199 ,Mexico,-100.118,25.7832,2.06,,,,14,0
aa57b4,N7659F  ,United States,-93.8367,42.0365,35.7,365.76,411.48,-4.23,14,0
3c4b2d,DLH498  ,Germany,-89.5173,40.6243,248.71,10972.8,11132.82,0.0,14,0
0d10f6,XAZYZ   ,Mexico,-100.2414,25.9626,68.35,716.28,754.38,-0.33,14,0
a4bf41,AAL1218 ,United States,-112.0017,33.4383,0.0,,,,14,0
a546c9,RPA4680 ,United States,-87.248,42.1259,219.65,4579.62,4541.52,7.48,14,0
a390da,N329MH  ,United States,-115.1036,35.9698,93.85,1409.7,1463.04,8.45,14,0
a9f14b,N74MG   ,United States,-120.7284,38.6919,55.68,998.22,998.22,-1.63,14,0
a9f14c,N74MH   ,United States,-89.458,36.6534,52.9,883.92,914.4,0.0,14,0
ae14b9,MNTNA71 ,United States,-97.4272,27.7196,66.23,144.78,175.26,-2.93,14,0
a65fae,KOW51   ,United States,-121.8614,44.3148,219.98,11910.06,12047.22,8.45,14,0
ad3d4e,AAL987  ,United States,-80.3335,25.7853,72.09,60.96,114.3,-3.25,14,5
a5a9e6,EJA464  ,United States,-74.0507,40.9705,87.49,662.94,563.88,-0.65,14,0
a5f953,N484VC  ,United States,-118.1492,33.733,45.39,1089.66,1112.52,2.28,14,0
a64ca0,WUP505  ,United States,-92.7869,39.127,158.18,12496.8,12725.4,-0.33,14,0
ae4a1e,RN149   ,United States,-87.2051,30.8363,102.95,1127.76,1226.82,0.0,14,0
a60631,N4879D  ,United States,-89.722,43.3583,26.68,579.12,525.78,-7.15,14,0
a85931,QXE2220 ,United States,-122.5799,45.5887,18.01,,,,14,0
ab9a77,N847GG  ,United States,-86.3106,36.2331,51.96,342.9,441.96,-2.28,14,0
0d10fe,VOI7842 ,Mexico,-89.698,39.8156,219.62,9006.84,9182.1,-5.53,14,0
a008aa,VTE3095 ,United States,-86.1196,39.6975,203.8,7924.8,7993.38,0.0,14,0
abb4ea,SWA1181 ,United States,-90.8209,38.6127,265.61,11269.98,11506.2,0.0,14,0
a69c01,N525FC  ,United States,-103.8677,38.3444,170.03,8724.9,9090.66,3.9,14,0
a9f123,N74KS   ,United States,-90.8453,41.7513,178.08,7345.68,7383.78,0.0,14,0
ad3d5d,N952PC  ,United States,-120.8439,44.1786,120.38,6469.38,6583.68,14.31,14,0
a9b4de,UAL496  ,United States,-87.0562,28.417,267.45,11277.6,11811.0,0.0,14,1
ac379a,SWA271  ,United States,-107.6367,35.393,223.45,11582.4,12092.94,0.0,14,0
acd4d7,DAL1166 ,United States,-73.8757,40.3081,150.27,3147.06,3017.52,-7.8,14,0
acbaae,WUP948  ,United States,-109.6613,36.1317,214.58,13106.4,13586.46,-0.33,14,0
a2239c,N237MH  ,United States,-74.1185,40.729,16.97,83.82,15.24,-1.63,14,0
af8420,GUMP07  ,United States,-86.4965,32.7751,36.46,2971.8,3093.72,0.33,14,0
a5cc13,UAL517  ,United States,-106.7706,31.9191,248.42,10668.0,11209.02,0.33,14,0
ae4a0b,TEXN130 ,United States,-87.3303,30.3508,91.14,175.26,243.84,-0.65,14,0
ad3d84,EJA952  ,United States,-82.5415,27.3836,52.76,-22.86,30.48,-2.28,14,7
4cc27f,ICE631  ,Iceland,-67.9386,46.4181,216.2,10363.2,9921.24,0.33,14,0
a390d5,N329MC  ,United States,-81.2296,28.4423,196.41,13716.0,14226.54,0.0,14,1
a3ecce,LXJ352  ,United States,-91.341,32.1574,246.21,13716.0,14097.0,0.0,14,0
a5df2e,N478DS  ,United States,-81.1964,31.4918,61.89,1912.62,1981.2,0.0,14,211
a390d3,N329MA  ,United States,-122.5363,45.3417,57.17,457.2,373.38,-0.98,14,1
a69c14,LXJ525  ,United States,-77.4124,36.9773,224.08,13716.0,13815.06,0.33,14,0
a3a65f,AAL2829 ,United States,-97.2264,37.8107,213.77,10972.8,11323.32,0.0,14,0
ac247a,SWA1549 ,United States,-90.2507,29.9914,6.94,,,,14,0
ae01a1,COUGR88 ,United States,-89.7576,38.5919,134.92,1706.88,1714.5,11.7,14,0
ae0248,HYDRA17 ,United States,-86.6555,30.5721,107.71,2964.18,3101.34,-0.33,14,2
a39e0c,ENY3929 ,United States,-118.8982,39.0199,234.84,9753.6,10066.02,0.0,14,1
a5c061,N47SR   ,United States,-97.0305,32.6663,65.43,609.6,632.46,0.98,14,0
a9af80,SBE723  ,United States,-81.1522,35.7595,137.77,1752.6,1737.36,-10.08,14,0
acd56e,LTA926  ,United States,-78.8483,34.5007,52.46,1333.5,1333.5,0.0,14,3
adf567,N999PR  ,United States,-115.1694,36.0813,10.8,,,,14,0
acce96,N924S   ,United States,-90.9704,30.0156,209.38,3276.6,3398.52,0.0,14,0
abb595,SWA2296 ,United States,-92.2531,35.7129,213.04,10972.8,11315.7,0.0,14,0
a82047,N62218  ,United States,-80.4667,26.0082,44.14,670.56,731.52,-1.3,14,1
a1b519,SKW5387 ,United States,-93.3529,36.0065,214.9,10668.0,11018.52,0.0,14,0
ac22fb,EJA881  ,United States,-98.0953,33.8187,227.33,6774.18,7117.08,-10.73,14,0
a4280e,N367TZ  ,United States,-91.1408,30.1327,75.96,2819.4,2933.7,-0.33,14,0
a6f380,SCU6    ,United States,-96.0499,35.7074,62.46,861.06,883.92,-0.33,14,0
a2e820,N287BL  ,United States,-81.7858,28.1162,55.26,304.8,350.52,-0.98,14,0
a8dcee,NKS271  ,United States,-80.4316,26.2903,149.7,3596.64,3771.9,1.63,14,0
a69061,JIA5273 ,United States,-97.6277,30.7829,246.98,8534.4,8961.12,0.65,14,0
a69060,SIS522  ,United States,-111.7578,40.7832,213.91,12192.0,12550.14,0.0,14,1
a21ba7,N235FY  ,United States,-80.6844,28.3412,43.47,-30.48,15.24,1.3,14,0
a368b4,ERU319  ,United States,-81.3688,29.7402,48.89,2125.98,2209.8,1.95,14,0
a368b2,EPI599  ,United States,-80.893,29.0366,43.01,198.12,259.08,-3.9,14,0
a57093,JRT45   ,United States,-92.4262,34.19,238.19,12489.18,12862.56,0.0,14,0
a94c7b,DAL2170 ,United States,-74.1126,40.4297,162.07,3406.14,3261.36,0.0,14,1
a4a095,AVA190  ,United States,-80.1704,26.077,65.34,-30.48,30.48,-2.6,14,0
a092c8,N136PH  ,United States,-114.7979,35.9259,64.46,1036.32,1066.8,-2.93,14,0
a34ea4,VJA312  ,United States,-72.8171,41.2086,210.24,5295.9,5097.78,-8.45,14,0
a70057,JCY500  ,United States,-77.6176,42.1912,263.88,12496.8,12329.16,-0.33,14,0
ad8b5f,TG47    ,United States,-104.2661,38.5071,60.81,1889.76,1920.24,-0.33,14,0
a6f35c,EJA547  ,United States,-91.023,30.5311,160.63,3124.2,3261.36,10.08,14,0
a3ee0b,UPS2020 ,United States,-93.5492,34.0468,252.75,11285.22,11643.36,0.0,14,0
c01074,ACA81   ,Canada,-77.6984,44.9849,236.17,9814.56,9471.66,-9.43,14,1
ad8b92,N972FB  ,United States,-102.6569,37.1334,188.4,13723.62,14127.48,0.0,14,0
a17847,AAY871  ,United States,-82.1707,29.5144,226.68,11582.4,12100.56,-0.33,14,0
a16519,N18941  ,United States,-80.3111,27.1932,57.03,731.52,807.72,4.55,14,0
aa7a83,SWA4255 ,United States,-98.1838,30.8514,234.12,8343.9,8740.14,8.13,14,0
a53508,N4345G  ,United States,-104.8224,41.0824,58.79,2225.04,2263.14,-0.98,14,28
a916fa,NDU685  ,United States,-111.5046,32.9323,50.12,769.62,769.62,-2.93,14,0
abb59f,ASH6172 ,United States,-89.8929,37.8121,170.23,5661.66,5821.68,-9.1,14,0
a8dccc,N670MA  ,United States,-81.52,28.6591,59.82,853.44,914.4,-2.28,14,0
ae62f8,BLZR280 ,United States,-98.2996,27.9043,156.94,2872.74,3032.76,-4.88,14,0
aba28e,AUB143  ,United States,-85.3539,32.6718,51.88,967.74,1028.7,3.25,14,0
a3b8e1,AAL2495 ,United States,-78.1987,36.0964,212.13,9479.28,9654.54,-4.88,14,0
a008fe,LXJ101  ,United States,-86.5571,36.3374,91.05,982.98,1021.08,-5.2,14,0
a02b30,N11PS   ,United States,-97.3378,42.8752,49.94,617.22,655.32,-3.9,14,0
a6f37e,N547SA  ,United States,-116.9818,32.925,54.55,426.72,426.72,0.65,14,0
a1ae05,SWA2275 ,United States,-93.3928,33.0405,222.53,11887.2,12283.44,0.0,14,1
ad928b,ASA718  ,United States,-117.8326,37.9221,222.02,10972.8,11338.56,0.0,14,1
a95f67,N70275  ,United States,-117.1596,32.8261,36.16,266.7,236.22,3.25,14,0
ad928e,AAL892  ,United States,-90.0478,41.5371,209.96,10043.16,10157.46,6.18,14,0
a46ed7,N385L   ,United States,-86.3328,39.3202,56.74,1897.38,1897.38,-3.25,14,95
a6ff6d,N550AB  ,United States,-85.3675,43.1651,148.21,2385.06,2278.38,-5.85,14,0
a45ba2,DAL2239 ,United States,-73.8603,40.7715,3.34,,,,14,0
a7133f,DAL1525 ,United States,-82.6298,31.124,241.0,10058.4,10454.64,0.0,14,1
a102e2,N1640   ,United States,-107.2194,34.3315,260.38,13708.38,14188.44,-0.65,14,0
a1ae79,CXK599  ,United States,-97.1232,32.6578,44.39,457.2,480.06,0.33,14,0
a88cbf,PDT5786 ,United States,-77.1667,38.877,185.69,10363.2,10302.24,0.0,14,1
a2c205,ERY277  ,United States,-85.9101,39.6913,207.23,5196.84,5204.46,10.4,14,0
aa7a61,SWA1996 ,United States,-89.8052,33.5448,217.09,10972.8,11315.7,0.0,14,2
a95f5c,N7027U  ,United States,-71.0549,42.3803,33.1,358.14,251.46,0.33,14,0
a69c5b,N525JT  ,United States,-88.7357,40.4344,34.99,906.78,914.4,0.65,14,0
a893b3,N6516Z  ,United States,-104.8654,38.992,37.11,2529.84,2613.66,2.28,14,0
a6ec56,AAL2943 ,United States,-81.7364,34.1903,203.8,6713.22,6934.2,-10.08,14,0
a02b88,N11TE   ,United States,-92.3028,39.9655,253.94,11887.2,12092.94,0.0,14,0
a6ec52,DAL1235 ,United States,-107.8945,32.0178,226.48,10363.2,10858.5,0.0,14,0
a15e7d,ECJ88   ,United States,-84.2002,39.9028,63.49,320.04,297.18,-3.25,14,0
a222b2,MXY114  ,United States,-73.4679,42.1097,226.87,10668.0,10408.92,0.0,14,0
c02f6a,WJA1057 ,Canada,-115.1338,36.083,0.0,,,,14,0
a9797b,N7098P  ,United States,-111.7964,33.2665,32.77,487.68,495.3,-2.28,14,0
ab77ac,SKW4088 ,United States,-83.8974,42.8045,140.37,6096.0,5928.36,-0.33,14,0
a83326,N6274D  ,United States,-96.1432,41.2039,42.02,548.64,571.5,3.25,14,0
aa31cb,N756RA  ,United States,-118.9572,35.7414,79.64,3025.14,3101.34,0.0,14,0
ac370b,SWA4034 ,United States,-79.3651,38.81,185.32,9753.6,9776.46,0.0,14,0
aaf70f,N8052A  ,United States,-96.8407,32.9782,39.08,167.64,198.12,-1.63,14,0
a7c3a2,N6MB    ,United States,-122.1847,37.7308,44.17,365.76,335.28,0.65,14,0
a34ecc,FFT2631 ,United States,-97.0357,32.8889,0.0,,,,14,0
a7cfe6,JIA5044 ,United States,-85.9712,44.1937,175.38,3710.94,3581.4,-10.08,14,0
a8f6e9,N677ND  ,United States,-115.1381,35.9746,0.0,,,,14,0
ae62fe,BLYR286 ,United States,-98.3002,27.905,160.39,0.0,960.12,-3.9,14,0
a653f6,JIA5546 ,United States,-77.61,43.1952,70.37,792.48,655.32,-3.9,14,0
a83f63,SKW5984 ,United States,-91.849,43.8436,193.64,10972.8,10988.04,0.0,14,0
ae62fa,HAWK282 ,United States,-98.2483,27.1821,149.02,2712.72,2857.5,-0.33,14,0
a0e2d6,N1560E  ,United States,-72.9163,40.7089,39.41,822.96,731.52,-0.65,14,0
a89fda,FFT1168 ,United States,-78.7752,35.8962,59.66,160.02,137.16,-2.6,14,1
a88cc0,N650AF  ,United States,-121.6449,47.8874,149.73,3429.0,3413.76,-7.8,14,0
a5e687,N48CW   ,United States,-111.8145,41.1062,28.78,3200.4,3345.18,2.6,14,0
a520de,N43B    ,United States,-88.201,39.8044,100.04,2133.6,2072.64,0.65,14,1
a8e3b3,FFT4404 ,United States,-77.0175,35.8377,243.26,10043.16,10233.66,0.0,14,0
a40e1c,UPS5996 ,United States,-95.4946,38.4048,219.0,10972.8,11254.74,0.0,14,0
a1b535,UAL47   ,United States,-88.4751,40.4282,233.62,11582.4,11689.08,0.0,14,0
a2e83c,N287CP  ,United States,-111.9541,41.2243,73.85,2545.08,2628.9,0.33,14,0
ad07a6,N939FS  ,United States,-119.2302,35.4479,95.95,3208.02,3307.08,6.5,14,0
a0f5ca,N161EA  ,United States,-95.9484,32.373,48.69,381.0,449.58,0.33,14,0
a69c96,N525MB  ,United States,-86.3242,32.0088,173.84,7620.0,7947.66,0.33,14,0
ab0416,JBU2448 ,United States,-79.3679,25.7481,152.53,3009.9,3177.54,-2.28,14,0
ab5dab,SKW3884 ,United States,-83.3313,42.2235,64.26,274.32,198.12,-3.25,14,0
a27e61,N26TV   ,United States,-86.5172,34.0638,188.68,12192.0,12504.42,0.0,14,0
a08bdd,UPS5804 ,United States,-89.2014,38.4343,211.03,9753.6,9997.44,0.33,14,0
a0589c,N121NG  ,United States,-86.4996,35.9711,52.97,297.18,373.38,-1.63,14,0
abc7a3,SWA766  ,United States,-114.9926,40.6686,264.41,11887.2,12230.1,0.0,14,0
a88ce3,N650BR  ,United States,-80.9821,40.7672,285.5,12496.8,12451.08,0.33,14,0
ab0425,JRE809  ,United States,-111.8773,33.7209,98.91,1485.9,1531.62,-9.43,14,0
a03256,N1110V  ,United States,-95.5285,37.9826,90.36,3444.24,3550.92,-0.33,14,2
a7c3c2,N6NJ    ,United States,-74.3099,40.5117,54.23,411.48,312.42,0.33,14,0
ab64b8,AAL1915 ,United States,-77.6041,37.4686,151.37,3672.84,3596.64,13.0,14,0
a88ccf,AAL3065 ,United States,-116.6297,34.1983,243.19,9448.8,9860.28,0.0,14,0
ac3731,SWA1364 ,United States,-78.3986,38.8523,173.9,10218.42,10210.8,5.53,14,0
a4281d,UPS5904 ,United States,-92.8451,41.4712,212.19,11590.02,11772.9,0.0,14,0
a520ff,N43CH   ,United States,-97.3699,33.1537,99.46,2705.1,2827.02,0.0,14,0
ab15ba,AAL3078 ,United States,-77.25,35.5303,244.14,10058.4,10248.9,-0.33,14,1
aaf5b8,RAX808  ,United States,-102.0726,36.2813,213.11,12176.76,12626.34,0.0,14,0
a2ce8d,N280FW  ,United States,-97.4693,32.9912,122.86,1104.9,1158.24,-5.85,14,0
a5487b,GJE1021 ,United States,-115.1693,36.0829,0.0,,,,14,14
aaf5b5,N805P   ,United States,-104.9465,39.4063,137.74,2987.04,3101.34,0.65,14,1
ac9850,SKW5332 ,United States,-82.6603,42.6748,177.66,9753.6,9540.24,0.33,14,0
ac7e1c,TAI325  ,United States,-81.9159,42.3891,226.09,10325.1,10134.6,2.28,14,1
a3ee7a,CXK101  ,United States,-71.348,43.0093,40.46,647.7,518.16,0.0,14,0
ab6542,UAL2028 ,United States,-80.8571,40.6192,166.0,5303.52,5166.36,11.38,14,0
3c64fa,DLH445  ,Germany,-84.4182,33.6382,1.29,,,,14,0
a8de10,DAL549  ,United States,-115.1394,36.0802,0.0,,,,14,8
a88e29,EJA650  ,United States,-81.0191,35.4136,112.45,937.26,929.64,-6.83,14,0
a27260,N257K   ,United States,-75.7601,37.9408,163.6,4716.78,4686.3,-6.5,14,1
a6b840,JIA5502 ,United States,-78.9141,38.992,245.45,9448.8,9464.04,-0.33,14,0
a475de,LXJ387  ,United States,-82.1006,41.434,129.24,8953.5,8793.48,8.13,14,1
ab4b34,DAL3152 ,United States,-80.7728,35.5008,262.68,8839.2,9052.56,0.33,14,0
ab4b35,N827DP  ,United States,-78.2999,40.4786,227.86,5935.98,5760.72,-3.9,14,0
aa4535,N76091  ,United States,-117.3789,33.8067,54.57,891.54,899.16,-4.23,14,0
a38b61,JBU1214 ,United States,-77.8386,42.2906,252.23,10668.0,10408.92,-0.33,14,0
a5dee6,VAR478  ,United States,-111.938,32.8883,67.21,1493.52,1546.86,0.0,14,0
a6fead,N55SL   ,United States,-71.3455,41.9583,54.32,518.16,411.48,-0.98,14,0
a2725d,JSX174  ,United States,-121.5505,37.6554,151.7,2354.58,2392.68,-2.93,14,0
a52e7b,N433CF  ,United States,-95.5811,33.5484,78.74,1554.48,1607.82,-4.23,14,18
a5dee3,ASA325  ,United States,-94.9331,42.7386,190.78,10363.2,10507.98,0.0,14,0
a6686c,N51163  ,United States,-90.9603,38.5335,39.11,502.92,525.78,-1.95,14,0
a21bea,RPA5627 ,United States,-85.9341,39.9368,98.38,2004.06,1988.82,-7.15,14,0
a3db5e,DAL2595 ,United States,-79.8291,36.3008,262.3,9448.8,9639.3,0.0,14,0
ad4ed3,N957BT  ,United States,-95.9524,30.785,72.89,1927.86,2011.68,0.0,14,0
ad68dd,N963SB  ,United States,-86.2347,40.3883,113.79,4564.38,4549.14,-3.58,14,0
ad68df,N963SD  ,United States,-118.1652,34.0539,43.29,365.76,342.9,-4.23,14,4
a27e8d,N26VP   ,United States,-121.0914,37.3479,47.23,975.36,967.74,-0.33,14,0
ab4b43,N827EC  ,United States,-113.0875,42.0627,76.38,3474.72,3581.4,1.3,14,0
aaa86a,SKW5373 ,United States,-121.34,36.1095,235.41,8877.3,9144.0,-10.4,14,1
abb534,ASH6187 ,United States,-111.9423,40.5916,112.26,2316.48,2392.68,-5.85,14,0
a6b86e,LXJ532  ,United States,-87.8414,42.081,60.76,480.06,457.2,-1.63,14,0
ab5e6c,SWA3117 ,United States,-107.3185,37.3885,251.53,11277.6,11750.04,0.0,14,1
a21bfb,N235KG  ,United States,-90.8387,30.913,68.57,685.8,754.38,0.33,14,0
a88e2e,QXE2434 ,United States,-123.0233,39.8029,195.98,10668.0,10873.74,0.33,14,0
a69bda,N525DP  ,United States,-80.6155,35.487,196.19,7620.0,7833.36,-0.33,14,0
a6b868,FRG9532 ,United States,-96.8557,38.8292,185.51,5791.2,5996.94,0.0,14,0
c07cb6,CNK86   ,Canada,-80.8523,35.4573,107.8,1181.1,1188.72,-0.33,14,0
a65576,N507RP  ,United States,-85.3329,35.9479,216.57,4518.66,4625.34,-0.33,14,0
aae2b6,N800JS  ,United States,-75.1794,40.1869,83.75,617.22,541.02,-4.23,14,0
