icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a1be79,AAY1592 ,United States,1762987739,1762987739,-118.1211,33.5697,2948.94,False,159.28,344.26,6.83,,3055.62,,False,0
a1ab45,GTX487  ,United States,1762987740,1762987740,-98.846,32.7288,2987.04,False,95.78,263.52,0.0,,3124.2,,False,0
a72ea7,N562DD  ,United States,1762987727,1762987727,-95.5681,30.1642,533.4,False,86.14,172.45,-4.88,,601.98,1233,False,0
a1d890,,United States,1762987456,1762987456,-87.9082,41.9731,,True,1.03,303.75,,,,,False,0
a65e3f,N50936  ,United States,1762987541,1762987541,-81.4725,29.5995,975.36,False,33.19,341.0,0.33,,1059.18,,False,0
a41e2c,UAL780  ,United States,1762987740,1762987740,-86.8599,38.6896,11277.6,False,261.33,99.52,0.0,,11460.48,3277,False,0
a1d873,ENY3844 ,United States,1762987740,1762987740,-95.9877,32.6737,6560.82,False,217.29,94.62,8.45,,6888.48,2304,False,0
a2cb13,UAL1340 ,United States,1762987740,1762987740,-75.6818,40.8013,7802.88,False,230.08,252.7,7.8,,7597.14,7111,False,0
a29551,ASA407  ,United States,1762987740,1762987740,-94.8612,43.9329,10363.2,False,186.11,305.1,0.0,,10454.64,3362,False,0
a5453c,N439H   ,United States,1762987739,1762987739,-72.734,41.7463,510.54,False,75.34,17.07,0.33,,419.1,0204,False,0
c0460c,PSC581  ,Canada,1762987740,1762987740,-71.3609,46.2885,3444.24,False,136.66,342.25,-0.33,,3177.54,,False,0
abc504,SWA1383 ,United States,1762987740,1762987740,-93.8972,30.479,10363.2,False,206.61,236.78,0.0,,10828.02,,False,0
a29559,CXK1037 ,United States,1762987740,1762987740,-92.7484,45.9982,1828.8,False,85.79,202.57,0.65,,1783.08,,False,0
abbe16,ERU856  ,United States,1762987740,1762987740,-81.0801,29.166,205.74,False,40.55,234.29,4.55,,266.7,,False,0
a4d5ba,N410SK  ,United States,1762987740,1762987740,-86.4092,41.6348,10363.2,False,199.19,320.55,-0.33,,10401.3,5542,False,0
a39b19,ENY4043 ,United States,1762987740,1762987740,-90.81,44.461,9334.5,False,182.95,292.31,-5.53,,9265.92,2466,False,0
a3eb3c,N35121  ,United States,1762987740,1762987740,-122.4996,48.5127,845.82,False,57.23,305.12,3.25,,769.62,,False,0
a34bb8,NDU11M  ,United States,1762987739,1762987739,-95.672,47.5771,2903.22,False,77.46,106.99,0.0,,2834.64,,False,0
a748dd,N569FG  ,United States,1762987740,1762987740,-75.0402,40.0781,579.12,False,39.94,7.4,3.25,,502.92,,False,0
a72ed5,N562F   ,United States,1762987740,1762987740,-90.7066,38.6612,670.56,False,37.04,270.0,3.58,,655.32,,False,0
a365b7,DAL2232 ,United States,1762987740,1762987740,-98.3332,29.5271,1737.36,False,144.43,66.27,9.43,,1813.56,7211,False,0
ab885c,N842MB  ,United States,1762987740,1762987741,-82.3117,39.4965,12504.42,False,263.71,77.27,1.3,,12534.9,,False,0
ac8e2a,N908PA  ,United States,1762987725,1762987730,-111.8948,40.0348,2316.48,False,39.37,287.49,1.63,,2385.06,,False,0
aa18b4,N75LK   ,United States,1762987732,1762987739,-91.5609,30.0207,1165.86,False,80.79,263.42,0.33,,1257.3,,False,0
a03b6d,DAL454  ,United States,1762987740,1762987741,-75.2676,41.1313,7002.78,False,230.51,114.11,-0.33,,6819.9,7074,False,0
a9b375,N724LU  ,United States,1762987740,1762987740,-78.0801,37.4805,1546.86,False,74.12,76.35,-0.65,,1493.52,,False,0
0d0cd0,VTM503  ,Mexico,1762987740,1762987740,-98.4243,28.8623,6065.52,False,131.03,234.75,-0.98,,6400.8,7066,False,0
a41e29,UAL1938 ,United States,1762987735,1762987739,-77.4508,38.9443,,True,0.0,331.88,,,,,False,0
ac8e1d,AAL1776 ,United States,1762987666,1762987678,-75.1754,39.8846,289.56,False,70.12,255.56,-4.23,,213.36,1453,False,0
a0f2c6,N160ME  ,United States,1762987733,1762987733,-117.0031,43.8164,1661.16,False,48.72,248.31,-0.33,,1668.78,,False,0
abbe23,FDX92   ,United States,1762987739,1762987740,-74.0631,42.1947,10668.0,False,276.43,77.21,0.33,,10393.68,4004,False,0
a23eee,AUB121  ,United States,1762987525,1762987525,-85.4376,32.606,,True,2.31,151.88,,,,,False,0
a15b4c,EDV4923 ,United States,1762987738,1762987739,-81.9473,38.3,10363.2,False,190.54,250.44,0.0,,10469.88,1760,False,0
a9b377,N724LW  ,United States,1762987740,1762987740,-98.4529,35.4009,2682.24,False,85.8,110.72,-0.65,,2788.92,,False,0
a9c66a,EJA729  ,United States,1762987740,1762987740,-81.4459,35.9598,8244.84,False,259.71,65.67,6.18,,8442.96,,False,0
a95c89,FFT2634 ,United States,1762987741,1762987741,-77.1144,38.2944,5135.88,False,192.81,11.7,-9.75,,5074.92,2266,False,0
acde22,N928ZA  ,United States,1762987740,1762987740,-122.7887,45.8195,1310.64,False,46.57,343.97,2.93,,1264.92,4634,False,0
a46bf6,UPS5806 ,United States,1762987595,1762987606,-104.6417,39.8317,1600.2,False,66.37,0.44,0.0,,1638.3,,False,0
ac45ac,DAL715  ,United States,1762987739,1762987739,-115.4785,35.8037,10668.0,False,263.03,79.06,0.0,,11109.96,,False,0
ab8880,AAL3305 ,United States,1762987740,1762987740,-91.1095,35.7275,10668.0,False,243.12,49.81,0.0,,10988.04,6233,False,0
ab6229,SWA2726 ,United States,1762987740,1762987740,-112.0004,35.6608,11887.2,False,254.97,100.7,0.0,,12390.12,,False,0
a41e90,UAL2852 ,United States,1762987740,1762987740,-89.4349,38.8479,10363.2,False,203.25,271.16,0.0,,10568.94,,False,0
aa40fb,N76UK   ,United States,1762987740,1762987741,-73.5346,40.9594,662.94,False,82.85,268.58,-0.98,,571.5,7316,False,0
abb205,SWA3315 ,United States,1762987740,1762987740,-115.1447,36.0785,,True,7.72,157.5,,,,,False,0
ac2bb3,N88322  ,United States,1762987740,1762987740,-117.3854,33.2043,304.8,False,38.56,238.64,0.98,,297.18,,False,0
ac2bb7,ASH6226 ,United States,1762987740,1762987741,-95.5513,29.366,5600.7,False,187.28,231.02,7.15,,5905.5,,False,0
ac2bb9,ASH6329 ,United States,1762987740,1762987740,-83.3624,32.206,9753.6,False,198.81,252.22,0.0,,10096.5,3060,False,0
ac8e53,EJA908  ,United States,1762987739,1762987739,-83.3608,42.7415,12192.0,False,192.71,263.25,0.0,,12062.46,2704,False,0
ac3ee9,SWA3345 ,United States,1762987741,1762987741,-92.0727,38.8085,8176.26,False,240.78,99.22,-9.75,,8412.48,1005,False,0
abab10,N851AA  ,United States,1762987740,1762987740,-80.161,27.0867,1744.98,False,45.55,341.57,0.98,,1828.8,,False,0
a54501,N439ER  ,United States,1762987740,1762987740,-89.8396,43.1961,929.64,False,33.97,271.74,-4.88,,883.92,,False,0
a3c8cb,DAL1764 ,United States,1762987740,1762987740,-81.2575,30.2883,10363.2,False,235.09,176.24,0.0,,10774.68,1410,False,0
ad185f,DAL1306 ,United States,1762987434,1762987454,-87.8703,42.0028,335.28,False,65.34,270.45,-3.25,,320.04,2647,False,0
ad185a,AAL1961 ,United States,1762987740,1762987740,-98.2434,30.8658,8846.82,False,214.23,9.26,0.0,,9288.78,7305,False,0
ac8217,DAL854  ,United States,1762987739,1762987740,-80.738,37.1649,10972.8,False,202.66,238.81,0.0,,11148.06,2652,False,0
a0428a,AAL16   ,United States,1762987740,1762987740,-82.3623,42.3657,10668.0,False,278.74,93.17,0.0,,10507.98,3624,False,0
ac2bc6,SWA1021 ,United States,1762987739,1762987739,-108.6044,35.2868,11582.4,False,218.35,242.65,0.0,,12100.56,,False,0
a2d234,FDX3714 ,United States,1762987740,1762987741,-78.7408,42.2374,11285.22,False,268.52,80.63,0.0,,11071.86,4074,False,0
a4cea3,LXJ409  ,United States,1762987740,1762987741,-81.888,30.7658,12496.8,False,185.3,323.35,0.0,,12961.62,3076,False,0
a40b41,N36PJ   ,United States,1762987699,1762987704,-118.4916,34.2029,,True,0.0,357.19,,,,,False,0
a27b85,N25914  ,United States,1762987740,1762987740,-118.1931,33.7132,914.4,False,45.8,268.71,-0.33,,929.64,,False,0
a8f3d2,WUP676  ,United States,1762987736,1762987739,-85.7077,38.4107,899.16,False,121.61,53.08,13.33,,922.02,,False,0
a16273,DAL906  ,United States,1762987741,1762987741,-96.3038,37.9811,11277.6,False,267.39,111.68,0.0,,11620.5,6071,False,0
a900e0,N68AB   ,United States,1762987740,1762987740,-91.9421,34.9719,10363.2,False,253.16,201.46,-0.33,,10713.72,7221,False,0
ac953d,FSTRK91 ,United States,1762987738,1762987738,-83.8768,29.892,3116.58,False,160.16,147.99,0.0,,3261.36,,False,0
a95c70,N702ER  ,United States,1762987740,1762987740,-87.832,41.6835,12496.8,False,275.59,69.57,-0.33,,12550.14,3665,False,0
abb222,SWA494  ,United States,1762987740,1762987740,-87.9104,41.7419,1432.56,False,124.87,240.37,15.93,,1386.84,,False,0
ab5b66,SWA8831 ,United States,1762987740,1762987740,-79.2964,35.662,11041.38,False,203.93,349.68,-4.88,,11285.22,5730,False,0
a96f9c,N707LU  ,United States,1762987716,1762987719,-78.968,37.2793,883.92,False,22.6,281.82,3.9,,853.44,,False,0
ac2bd4,ASH6240 ,United States,1762987740,1762987740,-89.8523,38.3156,9753.6,False,223.93,208.1,0.0,,9982.2,7270,False,0
a9b338,N724JH  ,United States,1762987735,1762987735,-111.6688,33.1432,617.22,False,27.15,170.18,-0.98,,617.22,,False,0
0d0d91,AMX936  ,Mexico,1762987741,1762987741,-100.1058,25.7757,,True,8.75,300.94,,,,1057,False,0
a067d6,PERRIS1 ,United States,1762987518,1762987518,-117.2128,33.7429,510.54,False,53.52,324.78,0.0,,579.12,,False,0
a12731,UAL2007 ,United States,1762987740,1762987740,-90.7107,37.0567,10972.8,False,217.72,352.94,0.0,,11269.98,5410,False,0
a77e97,DAL793  ,United States,1762987740,1762987740,-84.2558,41.9704,5113.02,False,215.24,85.34,-5.85,,5029.2,5635,False,0
ae6c1f,RAIDR10 ,United States,1762987740,1762987740,-117.0261,32.9018,655.32,False,83.78,234.75,-6.5,,670.56,,False,0
a7ce70,N6018K  ,United States,1762987665,1762987739,-96.4885,33.603,617.22,False,48.91,284.62,-1.95,,655.32,5257,False,0
abbce5,SWA3599 ,United States,1762987740,1762987740,-94.9524,30.0604,10972.8,False,210.12,283.59,0.0,,11468.1,7200,False,0
3c6509,DLH443  ,Germany,1762987740,1762987740,-70.5505,45.3663,11285.22,False,262.98,57.06,0.0,,10927.08,4142,False,0
ac8cf1,AAL2419 ,United States,1762987740,1762987740,-87.8926,41.8876,1219.2,False,128.53,168.69,10.4,,1188.72,,False,0
a0b7b8,UAL2683 ,United States,1762987740,1762987740,-113.1345,32.8984,10355.58,False,222.2,261.34,-0.33,,10888.98,,False,0
aca991,N915DH  ,United States,1762987740,1762987740,-89.092,35.5876,10668.0,False,184.93,346.81,0.0,,10965.18,7253,False,0
ac8ce9,PDT5916 ,United States,1762987740,1762987740,-75.1896,40.0166,1866.9,False,118.54,165.42,0.0,,1760.22,5723,False,0
a08a06,N13394  ,United States,1762987739,1762987739,-76.2587,39.6665,762.0,False,41.57,12.14,0.0,,662.94,,False,0
a92897,N69CH   ,United States,1762987738,1762987738,-95.0046,32.3852,1615.44,False,71.3,44.42,0.33,,1684.02,2502,False,0
abc3c6,SWA8832 ,United States,1762987741,1762987741,-101.1479,33.5427,12192.0,False,213.12,283.4,0.0,,12694.92,0503,False,0
aa3b84,AMX687  ,United States,1762987740,1762987740,-94.1023,32.0449,11582.4,False,226.39,211.05,0.0,,12016.74,1624,False,0
ae6c33,DERRY84 ,United States,1762987689,1762987689,-86.816,36.0423,304.8,False,51.51,188.62,0.0,,350.52,,False,0
ad4010,N953CT  ,United States,1762987740,1762987740,-111.7865,40.0829,1554.48,False,50.31,217.1,-1.63,,1577.34,,False,0
ac2c79,SWA1661 ,United States,1762987739,1762987739,-89.0147,35.7515,10363.2,False,214.78,249.09,0.0,,10675.62,,False,0
a842ac,JIA5102 ,United States,1762987740,1762987740,-83.2592,35.8477,8839.2,False,241.98,105.16,0.0,,9067.8,1372,False,0
a16db9,AAL2967 ,United States,1762987739,1762987739,-83.3968,35.4478,7696.2,False,218.43,285.57,3.58,,7886.7,,False,0
a24720,RPA5721 ,United States,1762987740,1762987740,-73.7085,40.981,1272.54,False,104.05,212.28,1.3,,1165.86,1460,False,0
ac3f9c,DAL2928 ,United States,1762987741,1762987741,-76.9983,38.475,3909.06,False,175.41,35.09,-8.13,,3832.86,5306,False,0
a10d1e,N167QS  ,United States,1762987740,1762987740,-114.7904,32.0066,13098.78,False,238.99,311.86,0.33,,13632.18,,False,0
ab1380,N8122Z  ,United States,1762987740,1762987740,-88.9393,40.4625,548.64,False,68.61,98.19,0.65,,563.88,,False,0
a1272f,UAL2301 ,United States,1762987740,1762987740,-82.4176,27.8854,982.98,False,98.28,181.2,-5.2,,1059.18,1054,False,0
ac8cef,N908AL  ,United States,1762987740,1762987740,-80.1018,26.5722,53.34,False,42.1,32.52,-2.93,,106.68,,False,0
ac80b5,N9042Q  ,United States,1762987739,1762987739,-112.9806,40.7867,2834.64,False,53.08,86.67,-0.98,,2903.22,,False,0
a988f0,DAL564  ,United States,1762987740,1762987740,-82.1207,38.7506,9753.6,False,191.06,267.38,0.0,,9799.32,,False,0
ac468d,,United States,1762987736,1762987736,-97.0341,32.9101,,True,7.72,90.0,,,,,False,0
aca99c,DAL1962 ,United States,1762987740,1762987740,-82.8401,29.2304,11277.6,False,243.1,5.95,0.0,,11788.14,,False,0
aa9bf9,N783DC  ,United States,1762987740,1762987740,-90.2349,37.206,11277.6,False,202.05,58.54,0.0,,11590.02,,False,0
a12711,UAL1336 ,United States,1762987733,1762987733,-101.3694,37.3526,10363.2,False,214.9,251.43,0.0,,10782.3,3361,False,0
a12712,UAL1065 ,United States,1762987740,1762987740,-80.4036,37.3299,10363.2,False,180.64,236.85,0.0,,10523.22,2712,False,0
a7858e,JBU1016 ,United States,1762987734,1762987740,-74.1749,40.6896,,True,0.0,331.88,,,,4062,False,0
a8a5ae,N6562M  ,United States,1762987732,1762987735,-81.9604,27.8788,441.96,False,40.85,354.22,-2.28,,495.3,,False,0
a8f529,N67657  ,United States,1762987739,1762987739,-118.1672,33.6798,975.36,False,45.88,107.62,-0.65,,990.6,,False,0
a6ae9e,FST53   ,United States,1762987739,1762987739,-110.7317,33.6088,8534.4,False,215.15,248.83,-1.63,,9029.7,,False,0
aa4252,JBU606  ,United States,1762987736,1762987736,-74.1767,40.6823,,True,0.39,298.12,,,,3344,False,0
ad400a,N953CM  ,United States,1762987740,1762987740,-86.0927,41.724,7924.8,False,78.12,319.81,0.0,,7871.46,,False,0
a842e7,QXE2240 ,United States,1762987740,1762987740,-121.9301,37.3673,,True,15.43,317.81,,,,,False,0
ac2038,SWA2757 ,United States,1762987739,1762987739,-122.2773,42.8647,9852.66,False,221.48,150.04,6.83,,10005.06,,False,0
a96ee2,N707DH  ,United States,1762987741,1762987741,-105.9967,34.6131,7627.62,False,247.37,112.89,11.38,,8031.48,,False,0
ac335b,SWA3552 ,United States,1762987741,1762987741,-91.0713,38.6976,4335.78,False,207.93,88.3,-10.08,,4465.32,,False,0
adb653,ASA131  ,United States,1762987739,1762987740,-122.8102,47.562,4754.88,False,187.53,317.56,8.45,,4739.64,,False,0
a96edc,N707DB  ,United States,1762987740,1762987740,-78.1901,38.2235,2682.24,False,70.52,203.2,3.58,,2621.28,,False,0
a39b94,JNX01   ,United States,1762987740,1762987740,-73.0229,41.1583,2598.42,False,127.91,322.02,-10.08,,2446.02,1041,False,0
abb0d3,N852X   ,United States,1762987740,1762987740,-76.4283,39.4315,9144.0,False,106.22,225.39,-0.33,,9022.08,6615,False,0
a8a5bf,N65624  ,United States,1762987703,1762987740,-82.0695,28.0638,487.68,False,51.37,299.39,0.0,,556.26,,False,0
a3059c,N294PA  ,United States,1762987560,1762987561,-80.6634,28.3326,60.96,False,39.25,349.43,-2.6,,91.44,3034,False,0
acdcce,N928KL  ,United States,1762987740,1762987740,-96.832,32.8206,571.5,False,82.33,168.83,11.05,,609.6,,False,0
3c15c2,OCN68   ,Germany,1762987734,1762987740,-81.3214,28.364,259.08,False,70.48,359.58,-3.9,,327.66,7247,False,0
a1270b,UAL463  ,United States,1762987730,1762987740,-87.9266,41.9682,,True,9.77,0.0,,,,1720,False,0
abc3ec,SWA785  ,United States,1762987741,1762987741,-118.176,34.0787,5768.34,False,207.33,55.72,13.33,,5974.08,,False,0
4a91b3,SAS950  ,Sweden,1762987740,1762987740,-72.8569,46.2339,9448.8,False,236.23,47.03,0.0,,9060.18,2213,False,0
a7e890,N6089F  ,United States,1762987740,1762987741,-96.8289,33.0031,449.58,False,49.54,344.95,-0.98,,472.44,,False,0
a7ce6c,N6018F  ,United States,1762987738,1762987738,-74.9125,41.0191,830.58,False,48.53,21.12,-0.65,,723.9,1200,False,0
a2e58b,ASI9573 ,United States,1762987471,1762987471,-112.0727,33.6882,457.2,False,44.32,266.67,-2.6,,480.06,,False,0
a7e894,DSU07   ,United States,1762987741,1762987741,-90.7586,33.7781,30.48,False,38.19,175.36,-1.63,,83.82,1200,False,0
aa4e80,AAL2518 ,United States,1762987740,1762987740,-80.1984,26.0656,2842.26,False,145.6,355.14,13.66,,2956.56,,False,0
ae6c72,G21187  ,United States,1762987436,1762987624,-73.7182,42.7221,525.78,False,46.94,207.41,0.0,,419.1,,False,0
a8b8ba,JBU170  ,United States,1762987685,1762987686,-78.3589,31.4079,10675.62,False,232.74,8.0,0.0,,11064.24,,False,0
aaec9c,AAL3147 ,United States,1762987741,1762987741,-79.0885,27.1493,11285.22,False,242.33,16.78,0.0,,11856.72,2171,False,0
ad4040,N953ER  ,United States,1762987533,1762987533,-80.2489,33.0853,152.4,False,35.44,230.3,-1.3,,182.88,,False,0
a3fe7f,N35672  ,United States,1762987732,1762987733,-94.1701,36.0241,426.72,False,35.94,246.37,-2.28,,472.44,,False,0
a23428,EPI241  ,United States,1762987738,1762987740,-85.0679,30.2882,1394.46,False,46.71,277.59,-1.3,,1455.42,,False,0
a988d1,N713SQ  ,United States,1762987739,1762987739,-81.3224,28.5646,228.6,False,52.27,61.16,-0.65,,274.32,2222,True,0
aa05f6,N745JS  ,United States,1762987739,1762987740,-119.3102,37.1244,10058.4,False,227.76,71.97,0.0,,10363.2,,False,0
a83ba0,N63CL   ,United States,1762987615,1762987615,-82.1004,27.9889,365.76,False,53.05,92.78,-1.3,,426.72,,False,0
a65220,VOI3261 ,United States,1762987728,1762987728,-114.4222,31.3184,10972.8,False,228.58,308.24,0.0,,11513.82,,False,0
a10d56,SKW5798 ,United States,1762987739,1762987739,-94.9363,29.9773,861.06,False,110.09,270.27,0.33,,914.4,5727,False,0
ac2c9c,SWA2428 ,United States,1762987740,1762987740,-83.371,34.6396,10866.12,False,247.6,132.47,-4.88,,11178.54,1507,False,0
a161a2,N1886V  ,United States,1762987740,1762987740,-89.1443,35.6922,853.44,False,37.26,252.32,0.65,,891.54,,False,0
a0b7df,UAL2487 ,United States,1762987740,1762987740,-117.2727,34.6002,7955.28,False,248.12,54.37,2.6,,8290.56,,False,0
a9a097,N7195V  ,United States,1762987740,1762987740,-78.6314,36.32,1127.76,False,36.21,247.44,2.93,,1089.66,,False,0
a9d8a8,N73307  ,United States,1762987740,1762987740,-84.5824,33.3437,487.68,False,54.33,127.3,-0.33,,510.54,,False,0
a1c4b4,N213AN  ,United States,1762987740,1762987740,-121.8127,37.3144,335.28,False,39.34,242.76,2.6,,289.56,,False,0
0d0d4b,XAMHA   ,Mexico,1762987673,1762987693,-82.5424,27.9611,-60.96,False,57.12,1.55,0.0,,7.62,4253,False,0
a04dfa,DAL968  ,United States,1762987740,1762987740,-74.5915,40.7096,5638.8,False,197.55,245.7,8.78,,5471.16,1715,False,0
a0f427,UAL970  ,United States,1762987740,1762987740,-81.0577,42.0839,9448.8,False,300.08,91.87,0.0,,9227.82,5153,False,0
a988cc,SKW4950 ,United States,1762987698,1762987698,-111.995,33.4365,,True,0.9,129.38,,,,,False,0
a4d5f0,UPS5218 ,United States,1762987740,1762987740,-78.4939,38.4831,7795.26,False,250.69,71.83,-6.5,,7802.88,,False,0
a72ef7,GJS4460 ,United States,1762987740,1762987740,-84.2399,39.7158,7010.4,False,210.67,38.16,9.1,,7048.5,,False,0
ac205f,SWA2521 ,United States,1762987740,1762987740,-98.0496,37.5177,11277.6,False,260.04,115.3,0.0,,11666.22,,False,0
aa05e7,ENY4222 ,United States,1762987740,1762987740,-87.8359,43.4744,3962.4,False,201.37,189.56,-0.33,,3886.2,1651,False,0
a4bbde,DAL80   ,United States,1762987740,1762987740,-121.9321,48.2271,5524.5,False,235.97,60.19,3.58,,5532.12,3521,False,0
a0b7fa,UAL1729 ,United States,1762987740,1762987740,-118.0,34.178,5897.88,False,224.58,56.02,10.08,,6126.48,,False,0
adf0a3,KOW998  ,United States,1762987740,1762987740,-79.1685,26.8878,7818.12,False,215.0,11.18,6.18,,8229.6,,False,0
ae6015,COUGR34 ,United States,1762987690,1762987693,-122.5935,47.1167,312.42,False,50.28,166.39,-3.25,,297.18,,False,0
a5e2b2,OFT9    ,United States,1762987740,1762987740,-94.4518,32.931,5859.78,False,114.97,15.84,5.53,,6134.1,,False,0
adb65b,DAL3095 ,United States,1762987741,1762987741,-84.4406,33.6453,,True,8.23,132.19,,,,1012,False,0
ab38a1,DAL874  ,United States,1762987740,1762987740,-95.1391,38.8977,11277.6,False,260.2,113.17,0.0,,11574.78,6023,False,0
adc98b,N988H   ,United States,1762987740,1762987740,-103.2665,35.9294,13106.4,False,229.03,260.43,0.0,,13555.98,2555,False,0
a988da,N713SZ  ,United States,1762987703,1762987704,-80.4358,26.681,518.16,False,57.8,196.02,-0.98,,579.12,,False,0
ace3f4,N93GP   ,United States,1762987698,1762987698,-75.2067,39.9324,304.8,False,30.47,248.2,-0.65,,236.22,,False,0
a748ec,LXJ569  ,United States,1762987740,1762987741,-114.2287,34.2285,9037.32,False,226.62,251.61,-8.45,,9441.18,4124,False,0
a12750,UAL268  ,United States,1762987740,1762987740,-74.1163,40.0947,3817.62,False,195.62,123.52,11.05,,3672.84,2744,False,0
c044bb,ASP567  ,Canada,1762987740,1762987740,-74.7153,40.6112,1257.3,False,139.42,34.63,0.0,,1143.0,7317,False,0
a067f6,KOW125  ,United States,1762987741,1762987741,-75.5493,40.0849,4015.74,False,159.01,32.04,-0.65,,3878.58,2663,False,0
a9b39e,NKS154  ,United States,1762987739,1762987740,-84.3601,33.6319,533.4,False,62.25,270.0,-3.25,,571.5,7172,False,0
ac2082,SWA3707 ,United States,1762987740,1762987740,-82.6966,30.6692,8930.64,False,260.0,149.17,-4.88,,9326.88,6042,False,0
a6b554,N531ND  ,United States,1762987733,1762987733,-122.3259,48.2726,975.36,False,65.88,345.53,0.0,,891.54,,False,0
a64b4f,N5041H  ,United States,1762987739,1762987739,-111.6594,33.7471,1676.4,False,44.19,24.78,0.65,,1722.12,,False,0
a0b7bd,UAL1812 ,United States,1762987739,1762987740,-108.7024,39.5338,9745.98,False,204.92,260.61,0.0,,10149.84,,False,0
adb68b,N983CR  ,United States,1762987740,1762987740,-93.5117,42.0084,3048.0,False,165.84,193.09,-7.8,,3086.1,,False,0
a842a9,NKS613  ,United States,1762987717,1762987738,-74.1765,40.6883,,True,0.0,230.62,,,,,False,0
a3eb7b,N3514U  ,United States,1762987734,1762987734,-80.0361,39.2146,2918.46,False,78.15,80.91,0.0,,2827.02,,False,0
af8023,EVAL01  ,United States,1762987740,1762987740,-86.5538,34.8416,274.32,False,42.12,118.44,4.88,,365.76,,False,0
a4c2f8,AAL2094 ,United States,1762987740,1762987741,-117.2114,33.8448,3124.2,False,146.45,262.13,-4.88,,3238.5,,False,0
a1141f,FDL69   ,United States,1762987728,1762987728,-73.3885,40.7125,198.12,False,35.51,308.53,-1.63,,137.16,,False,0
a65e8c,N5096C  ,United States,1762987731,1762987731,-93.6195,44.7681,739.14,False,45.8,231.84,0.33,,723.9,,False,0
acd0ca,AAL1238 ,United States,1762987740,1762987741,-83.4887,31.4486,11582.4,False,214.0,340.04,0.33,,11993.88,1373,False,0
aa4200,SKW6242 ,United States,1762987740,1762987740,-82.74,41.9564,5448.3,False,227.96,103.97,-11.7,,5303.52,6201,False,0
a08a1a,AAL2219 ,United States,1762987739,1762987740,-96.9135,33.0108,2407.92,False,121.41,0.0,-0.98,,2514.6,6131,False,0
ae6c6f,G21184  ,United States,1762987740,1762987740,-73.3157,40.6402,365.76,False,54.55,231.51,0.0,,266.7,,False,0
a067ff,N125TS  ,United States,1762987458,1762987461,-119.0369,34.1623,914.4,False,85.45,357.93,-7.8,,906.78,,False,0
a8b8c4,N661JM  ,United States,1762987542,1762987579,-108.9029,35.1907,11277.6,False,217.09,266.06,0.33,,11795.76,,False,0
a11435,N169ME  ,United States,1762987739,1762987739,-121.4606,37.8106,731.52,False,44.94,195.95,-3.9,,716.28,,False,0
a36713,N3181Q  ,United States,1762987737,1762987737,-84.5211,33.7738,,True,6.43,202.5,,,,,False,0
a08a6b,DAL1613 ,United States,1762987740,1762987740,-106.4976,39.9586,11269.98,False,257.46,65.94,0.0,,11689.08,7615,True,0
ab0e2b,N811ME  ,United States,1762987738,1762987739,-76.7877,39.9731,441.96,False,52.76,43.81,-0.65,,381.0,,False,0
ad18b0,DAL1353 ,United States,1762987740,1762987740,-81.668,38.481,9753.6,False,214.04,211.44,0.0,,9837.42,5736,False,0
a08a85,EDV5435 ,United States,1762987739,1762987740,-81.7743,35.8571,8534.4,False,210.98,225.0,0.33,,8740.14,2715,False,0
ab6ebe,RDN676  ,United States,1762987740,1762987740,-96.2091,33.7435,3078.48,False,155.8,227.14,-5.53,,3230.88,1160,False,0
a60409,EJA487  ,United States,1762987666,1762987671,-105.1111,39.9084,,True,0.0,303.75,,,,3154,False,0
a281d5,N2603Y  ,United States,1762987740,1762987740,-121.0507,38.3201,3497.58,False,71.23,54.7,0.0,,3550.92,,False,0
ab75aa,N8377B  ,United States,1762987731,1762987740,-82.4725,34.9507,1005.84,False,38.35,263.07,0.33,,1043.94,,False,0
aaee1a,N803ME  ,United States,1762987740,1762987740,-69.8043,44.2992,830.58,False,58.93,294.78,0.0,,693.42,,False,0
c059ce,FGD116  ,Canada,1762987740,1762987740,-119.7885,48.0562,10363.2,False,186.17,280.35,0.0,,10424.16,,False,0
a3a446,N3337E  ,United States,1762987538,1762987559,-81.3694,35.7507,426.72,False,32.67,236.56,-0.98,,419.1,,False,0
aa55b5,SKW4968 ,United States,1762987740,1762987740,-106.6513,35.5225,5440.68,False,187.95,267.49,13.98,,5707.38,,False,0
a8e29c,DAL1497 ,United States,1762987740,1762987740,-82.9347,31.0331,9464.04,False,256.34,154.57,-17.88,,9867.9,1162,False,0
ae0075,ANGRY22 ,United States,1762987732,1762987734,-99.8596,34.0327,4831.08,False,197.98,12.3,82.58,,5059.68,,False,0
a48759,JRE391  ,United States,1762987740,1762987740,-112.2107,37.167,13106.4,False,205.92,302.66,0.33,,13555.98,,False,0
a677ca,ASA31   ,United States,1762987542,1762987545,-73.7777,40.6343,,True,6.94,30.94,,,,,False,0
a39aae,N331MW  ,United States,1762987740,1762987740,-91.9673,42.9984,12199.62,False,187.28,240.55,0.0,,12306.3,7014,False,0
a34d63,UCA4244 ,United States,1762987740,1762987740,-87.074,34.3752,3924.3,False,162.07,234.04,8.13,,4046.22,,False,0
ac4843,SWA1919 ,United States,1762987728,1762987728,-86.6563,36.1412,167.64,False,73.69,198.31,-3.58,,220.98,1403,False,0
